filename,xmin,ymin,xmax,ymax,fracture_visible
0063_0566100805_02_WRI-R1_F011.png,318,452,352,613,1
0063_0566100805_02_WRI-R1_F011.png,204,464,234,584,1
0063_0566100866_02_WRI-R2_F011.png,230,429,370,521,1
0063_0566100866_02_WRI-R2_F011.png,377,55,408,91,1
0064_0245477750_01_WRI-L1_F009.png,32,51,60,94,1
0064_0245477750_01_WRI-L1_F009.png,241,355,378,445,
0064_0245477750_01_WRI-L1_F009.png,82,456,155,527,
0064_0245477867_01_WRI-L2_F009.png,265,548,334,634,1
0064_0245477867_01_WRI-L2_F009.png,156,510,268,601,1
0064_0245477867_01_WRI-L2_F009.png,408,32,434,72,1
0064_0245477867_01_WRI-L2_F009.png,2,204,30,222,1
0064_0246081173_02_WRI-L1_F009.png,66,603,102,671,1
0064_0246081173_02_WRI-L1_F009.png,65,449,85,479,1
0064_0246081173_02_WRI-L1_F009.png,349,475,488,572,
0064_0246081173_02_WRI-L1_F009.png,197,563,265,638,1
0064_0246081236_02_WRI-L2_F009.png,221,443,337,542,
0064_0246081236_02_WRI-L2_F009.png,300,485,379,556,
0064_0246081236_02_WRI-L2_F009.png,7,623,51,692,
0064_0246081236_02_WRI-L2_F009.png,225,404,261,695,
0064_0246679485_03_WRI-L1_F009.png,32,902,71,973,1
0064_0246679485_03_WRI-L1_F009.png,294,600,430,712,1
0064_0246679485_03_WRI-L1_F009.png,146,680,211,750,
0064_0246679485_03_WRI-L1_F009.png,275,613,356,949,
0064_0246679485_03_WRI-L1_F009.png,201,650,222,946,
0064_0246679576_03_WRI-L2_F009.png,57,770,96,843,1
0064_0246679576_03_WRI-L2_F009.png,223,558,330,638,1
0064_0246679576_03_WRI-L2_F009.png,207,506,257,881,1
0065_1040588164_01_WRI-L1_F011.png,321,527,446,596,1
0065_1040588164_01_WRI-L1_F011.png,200,534,282,607,1
0065_1040588164_01_WRI-L1_F011.png,0,138,38,176,
0065_1040588201_01_WRI-L2_F011.png,281,534,399,616,
0065_1040588201_01_WRI-L2_F011.png,59,164,110,229,
0065_1047068896_02_WRI-L1_F011.png,227,579,350,676,
0065_1047068896_02_WRI-L1_F011.png,118,552,198,623,1
0065_1047068896_02_WRI-L1_F011.png,315,547,385,906,1
0065_1047068896_02_WRI-L1_F011.png,484,868,512,903,1
0065_1047068939_02_WRI-L2_F011.png,157,581,278,681,1
0065_1047068939_02_WRI-L2_F011.png,387,1099,419,1148,1
0065_1047068939_02_WRI-L2_F011.png,140,553,209,1092,1
0065_1047068939_02_WRI-L2_F011.png,251,557,275,651,1
0066_1261433016_01_WRI-L1_M011.png,545,745,565,775,1
0066_1261433016_01_WRI-L1_M011.png,256,500,454,582,1
0066_1261433167_01_WRI-L2_M011.png,8,74,33,114,1
0066_1261433167_01_WRI-L2_M011.png,108,483,290,590,1
0066_1261436248_02_WRI-L1_M011.png,9,689,20,714,
0066_1261436248_02_WRI-L1_M011.png,6,747,23,764,
0066_1261436248_02_WRI-L1_M011.png,267,494,463,577,
0066_1261436285_02_WRI-L2_M011.png,16,431,68,492,
0066_1261436285_02_WRI-L2_M011.png,167,402,346,515,
0066_1262119048_03_WRI-L1_M011.png,10,492,55,551,
0066_1262119048_03_WRI-L1_M011.png,296,402,476,489,1
0066_1262119118_03_WRI-L2_M011.png,19,610,69,676,1
0066_1262119118_03_WRI-L2_M011.png,176,372,353,487,1
0066_1263156785_04_WRI-L1_M011.png,20,314,85,374,1
0066_1263156785_04_WRI-L1_M011.png,315,554,507,654,1
0066_1263156863_04_WRI-L2_M011.png,25,668,44,694,1
0066_1263156863_04_WRI-L2_M011.png,91,416,267,525,
0067_0809587282_01_WRI-R1_M013.png,564,575,653,691,1
0067_0809587302_01_WRI-R2_M013.png,510,682,600,801,1
0068_0415383065_01_WRI-R1_M010.png,488,832,535,916,1
0068_0415383100_01_WRI-R2_M010.png,387,104,421,143,1
0069_0502540229_01_WRI-L2_M013.png,132,130,163,196,
0069_0502540229_01_WRI-L2_M013.png,250,785,396,872,1
0069_0502540229_01_WRI-L2_M013.png,312,719,412,774,1
0069_0502540283_01_WRI-L1_M013.png,127,603,228,672,1
0069_0502540283_01_WRI-L1_M013.png,10,78,30,112,1
0069_0502540283_01_WRI-L1_M013.png,298,663,465,775,1
0069_0503059409_02_WRI-L1_M013.png,30,421,66,495,
0069_0503059409_02_WRI-L1_M013.png,348,797,502,865,
0069_0503059409_02_WRI-L1_M013.png,157,710,264,781,1
0069_0503059471_02_WRI-L2_M013.png,3,470,41,535,1
0069_0503059471_02_WRI-L2_M013.png,175,868,316,932,1
0069_0503059471_02_WRI-L2_M013.png,196,779,289,850,
0069_0503737760_03_WRI-L1_M013.png,11,199,36,231,1
0069_0503737760_03_WRI-L1_M013.png,8,241,22,252,1
0069_0503737760_03_WRI-L1_M013.png,289,820,466,926,
0069_0503737760_03_WRI-L1_M013.png,106,766,218,851,
0069_0503737843_03_WRI-L2_M013.png,11,67,54,127,1
0069_0503737843_03_WRI-L2_M013.png,157,714,297,810,1
0069_0503737843_03_WRI-L2_M013.png,221,662,331,993,1
0070_0614525012_01_WRI-L1_F003.png,5,62,22,89,1
0070_0614525012_01_WRI-L1_F003.png,1,251,27,271,1
0070_0614525072_01_WRI-L2_F003.png,52,142,100,213,1
0071_0678614107_01_WRI-R1_F009.png,76,876,104,911,1
0071_0678614107_01_WRI-R1_F009.png,248,626,380,727,1
0071_0678614151_01_WRI-R2_F009.png,515,155,546,189,
0071_0678614151_01_WRI-R2_F009.png,235,625,327,719,
0071_0680563744_02_WRI-R1_F009.png,190,554,317,662,
0071_0680563744_02_WRI-R1_F009.png,511,324,558,393,
0071_0680563788_02_WRI-R2_F009.png,414,312,448,347,
0071_0680563788_02_WRI-R2_F009.png,460,428,481,505,1
0071_0680563788_02_WRI-R2_F009.png,256,575,360,713,1
0072_0432564942_01_WRI-R1_M015.png,622,919,661,989,1
0072_0432565020_02_WRI-R2_M015.png,500,686,559,749,
0073_1156812533_01_WRI-L1_M015.png,3,182,43,256,
0073_1156812570_01_WRI-L2_M015.png,5,254,46,326,
0073_1210326335_02_WRI-R1_M017.png,497,775,555,839,
0073_1210326386_02_WRI-R2_M017.png,445,804,480,869,1
0073_1210326386_02_WRI-R2_M017.png,416,275,436,306,1
0074_0778270458_01_WRI-L1_F010.png,42,331,85,405,
0074_0778270509_01_WRI-L2_F010.png,95,364,291,469,
0074_0778270509_01_WRI-L2_F010.png,61,189,103,261,
0074_0778270509_01_WRI-L2_F010.png,233,386,323,804,1
0075_1199089491_01_WRI-R1_F009.png,451,127,473,151,
0075_1199089491_01_WRI-R1_F009.png,491,299,522,375,1
0075_1199089511_01_WRI-R2_F009.png,431,370,482,442,1
0076_0818101753_01_WRI-R1_M014.png,536,1097,602,1175,1
0076_0818101800_01_WRI-R2_M014.png,323,931,372,1004,1
0077_1156321403_01_WRI-R1_M011.png,502,20,558,90,1
0077_1156321421_01_WRI-R2_M011.png,535,89,596,159,1
0078_1212376595_01_WRI-L1_M011.png,421,554,558,681,1
0078_1212376595_01_WRI-L1_M011.png,319,526,422,608,1
0078_1212376595_01_WRI-L1_M011.png,170,319,216,391,1
0078_1212376663_01_WRI-L2_M011.png,220,354,322,437,
0078_1212376663_01_WRI-L2_M011.png,7,63,28,96,1
0078_1212968409_02_WRI-L1_M011.png,243,488,390,582,1
0078_1212968409_02_WRI-L1_M011.png,137,492,232,563,1
0078_1212968409_02_WRI-L1_M011.png,5,774,27,809,1
0078_1212968409_02_WRI-L1_M011.png,0,612,14,678,1
0078_1212968489_02_WRI-L2_M011.png,166,455,265,533,1
0078_1212968489_02_WRI-L2_M011.png,7,57,26,87,1
0078_1213575280_03_WRI-L1_M011.png,293,607,441,709,1
0078_1213575280_03_WRI-L1_M011.png,188,614,284,686,1
0078_1213575280_03_WRI-L1_M011.png,0,909,44,976,
0078_1213575325_03_WRI-L2_M011.png,250,409,384,510,
0078_1213575325_03_WRI-L2_M011.png,1,777,55,840,1
0078_1214181861_04_WRI-L1_M011.png,400,534,541,651,1
0078_1214181861_04_WRI-L1_M011.png,286,573,397,647,1
0078_1214181861_04_WRI-L1_M011.png,96,777,151,839,1
0078_1214181861_04_WRI-L1_M011.png,512,514,541,783,1
0078_1214181861_04_WRI-L1_M011.png,292,554,328,707,1
0078_1214181959_04_WRI-L2_M011.png,266,446,394,559,1
0078_1214181959_04_WRI-L2_M011.png,88,51,139,119,1
0078_1214181959_04_WRI-L2_M011.png,258,410,318,737,1
0078_1215384180_05_WRI-L1_M011.png,285,406,420,497,1
0078_1215384180_05_WRI-L1_M011.png,166,421,255,500,
0078_1215384180_05_WRI-L1_M011.png,38,443,88,513,
0078_1215384180_05_WRI-L1_M011.png,396,414,433,688,1
0078_1215384180_05_WRI-L1_M011.png,272,404,323,546,1
0078_1215384180_05_WRI-L1_M011.png,177,468,213,729,1
0078_1215384250_05_WRI-L2_M011.png,226,505,336,589,1
0078_1215384250_05_WRI-L2_M011.png,181,509,259,587,1
0078_1215384250_05_WRI-L2_M011.png,37,344,93,417,1
0078_1215384250_05_WRI-L2_M011.png,186,512,202,640,1
0078_1215384250_05_WRI-L2_M011.png,304,479,333,715,1
0078_1215384250_05_WRI-L2_M011.png,200,457,265,817,1
0079_0554009487_01_WRI-L1_M010.png,67,886,108,966,1
0079_0554009487_01_WRI-L1_M010.png,252,519,416,597,
0079_0554009487_01_WRI-L1_M010.png,128,436,189,498,
0079_0554009526_01_WRI-L2_M010.png,229,503,393,603,
0079_0554009526_01_WRI-L2_M010.png,67,1027,141,1097,
0079_0554611613_02_WRI-L1_M010.png,357,594,380,625,
0079_0554611613_02_WRI-L1_M010.png,189,503,348,585,
0079_0554611613_02_WRI-L1_M010.png,63,434,127,498,
0079_0554611651_02_WRI-L2_M010.png,163,300,316,399,
0079_0554611651_02_WRI-L2_M010.png,94,447,115,473,
0079_0555388535_03_WRI-L1_M010.png,217,344,390,456,
0079_0555388535_03_WRI-L1_M010.png,106,296,167,365,
0079_0555388535_03_WRI-L1_M010.png,34,99,54,132,
0079_0555388559_03_WRI-L2_M010.png,180,345,326,439,
0079_0555388559_03_WRI-L2_M010.png,0,210,42,291,
0080_0763432029_01_WRI-L1_F009.png,32,283,67,321,
0080_0763432029_01_WRI-L1_F009.png,195,506,315,574,
0080_0763432063_01_WRI-L2_F009.png,45,297,88,369,1
0080_0763432063_01_WRI-L2_F009.png,170,456,280,536,1
0081_0559506603_01_WRI-L1_F016.png,6,151,28,179,1
0081_0559506603_01_WRI-L1_F016.png,32,631,46,646,1
0081_0559506630_01_WRI-L2_F016.png,8,74,27,106,1
0081_0559506630_01_WRI-L2_F016.png,9,332,47,385,1
0081_0559506660_01_WRI-R1_F016.png,478,58,501,89,1
0081_0559506660_01_WRI-R1_F016.png,500,362,509,434,1
0081_0559506696_01_WRI-R2_F016.png,341,67,365,99,
0082_0625809071_01_WRI-R1_M001.png,449,295,465,313,
0082_0625809140_01_WRI-R2_M001.png,283,589,302,614,1
0083_0361727300_01_WRI-R1_M010.png,190,556,329,656,1
0083_0361727300_01_WRI-R1_M010.png,488,469,520,505,
0083_0361727300_01_WRI-R1_M010.png,539,505,553,572,
0083_0361727364_01_WRI-R2_M010.png,220,577,323,644,
0083_0361727364_01_WRI-R2_M010.png,407,444,453,513,
0084_0923524247_01_WRI-R1_F008.png,240,518,389,585,1
0084_0923524247_01_WRI-R1_F008.png,570,488,616,559,1
0084_0923524247_01_WRI-R1_F008.png,424,397,485,447,1
0084_0923524295_01_WRI-R2_F008.png,413,235,470,301,1
0084_0923524295_01_WRI-R2_F008.png,247,593,370,655,1
0084_0923524295_01_WRI-R2_F008.png,198,503,301,879,1
0084_0924130301_02_WRI-R1_F008.png,601,446,635,511,1
0084_0924130301_02_WRI-R1_F008.png,219,525,366,611,1
0084_0924130301_02_WRI-R1_F008.png,469,447,517,495,1
0084_0924130330_02_WRI-R2_F008.png,477,438,495,460,1
0084_0924130330_02_WRI-R2_F008.png,500,435,519,496,1
0084_0924130330_02_WRI-R2_F008.png,231,349,356,427,1
0084_0924736214_03_WRI-R1_F008.png,185,460,339,557,1
0084_0924736214_03_WRI-R1_F008.png,468,710,492,743,1
0084_0924736214_03_WRI-R1_F008.png,500,681,530,751,1
0084_0924736214_03_WRI-R1_F008.png,423,370,474,416,
0084_0924736287_03_WRI-R2_F008.png,451,88,476,122,
0084_0924736287_03_WRI-R2_F008.png,446,864,484,924,1
0084_0924736287_03_WRI-R2_F008.png,190,449,316,537,1
0084_0925949124_04_WRI-R1_F008.png,433,626,476,694,
0084_0925949124_04_WRI-R1_F008.png,143,409,288,521,
0084_0925949124_04_WRI-R1_F008.png,372,333,436,395,
0084_0925949292_04_WRI-R2_F008.png,490,361,539,436,
0084_0925949292_04_WRI-R2_F008.png,283,375,413,477,
0084_0925949292_04_WRI-R2_F008.png,368,373,428,632,
0085_0898944259_01_WRI-L1_M007.png,6,559,43,574,
0085_0898944259_01_WRI-L1_M007.png,37,627,57,667,
0085_0898944259_01_WRI-L1_M007.png,211,546,330,613,
0085_0898944326_01_WRI-L2_M007.png,20,273,74,342,
0085_0898944326_01_WRI-L2_M007.png,199,464,296,531,1
0086_0262776869_01_WRI-L1_F008.png,63,10,103,84,1
0086_0262776869_01_WRI-L1_F008.png,297,400,438,484,1
0086_0262776869_01_WRI-L1_F008.png,160,399,252,452,1
0086_0262776901_01_WRI-L2_F008.png,154,434,228,486,1
0086_0262776901_01_WRI-L2_F008.png,161,430,288,499,1
0086_0262776901_01_WRI-L2_F008.png,252,336,346,721,1
0086_0262776901_01_WRI-L2_F008.png,12,97,50,168,1
0086_0265789721_02_WRI-L1_F008.png,25,299,69,369,1
0086_0265789721_02_WRI-L1_F008.png,182,457,273,531,1
0086_0265789721_02_WRI-L1_F008.png,308,430,455,549,
0086_0265789721_02_WRI-L1_F008.png,250,474,268,786,
0086_0265789721_02_WRI-L1_F008.png,424,526,444,747,1
0086_0265789777_02_WRI-L2_F008.png,84,340,102,370,1
0086_0265789777_02_WRI-L2_F008.png,24,390,47,408,1
0086_0265789777_02_WRI-L2_F008.png,222,341,352,464,1
0086_0265789777_02_WRI-L2_F008.png,203,374,282,430,1
0086_0265789777_02_WRI-L2_F008.png,236,388,312,768,1
0087_0493070649_01_WRI-R1_F003.png,424,166,445,232,1
0087_0493070693_01_WRI-R2_F003.png,446,219,477,284,1
0088_1103836917_01_WRI-L1_M017.png,19,892,56,962,1
0088_1103836952_01_WRI-L2_M017.png,63,171,85,205,1
0088_1103836952_01_WRI-L2_M017.png,28,953,49,965,1
0089_0433913959_01_WRI-R1_F010.png,121,658,244,723,1
0089_0433913959_01_WRI-R1_F010.png,436,537,492,646,
0089_0433913987_01_WRI-R2_F010.png,410,752,496,863,
0089_0433913987_01_WRI-R2_F010.png,235,689,341,760,1
0090_0755029071_01_WRI-L1_M014.png,44,830,67,871,1
0090_0755029071_01_WRI-L1_M014.png,125,506,194,563,1
0090_0755029071_01_WRI-L1_M014.png,259,617,470,710,1
0090_0755029071_01_WRI-L1_M014.png,5,879,70,1037,1
0090_0755029134_01_WRI-L2_M014.png,212,564,378,665,1
0090_0755029134_01_WRI-L2_M014.png,158,909,179,945,1
0090_0755029134_01_WRI-L2_M014.png,328,540,461,1008,1
0091_0524008082_01_WRI-R1_F008.png,501,321,555,387,1
0091_0524008157_01_WRI-R2_F008.png,413,50,434,74,
0092_0773048270_01_WRI-L1_M012.png,19,225,44,260,
0092_0773048270_01_WRI-L1_M012.png,0,332,22,350,
0092_0773048323_01_WRI-L2_M012.png,52,166,75,205,
0092_0773048323_01_WRI-L2_M012.png,8,283,26,299,
0092_0773048323_01_WRI-L2_M012.png,146,551,287,633,
0092_0773048323_01_WRI-L2_M012.png,69,422,182,720,
0093_0595986251_01_WRI-R1_M012.png,648,328,719,441,1
0093_0595986251_01_WRI-R1_M012.png,228,582,374,658,1
0093_0595986302_01_WRI-R2_M012.png,507,759,569,873,1
0093_0595986302_01_WRI-R2_M012.png,230,550,348,621,1
0093_0597190473_02_WRI-R1_M012.png,602,472,684,585,1
0093_0597190473_02_WRI-R1_M012.png,209,720,348,788,1
0093_0597190523_02_WRI-R2_M012.png,510,292,590,402,1
0093_0597190523_02_WRI-R2_M012.png,252,685,367,752,1
0093_0598311484_03_WRI-R1_M012.png,514,588,549,660,1
0093_0598311484_03_WRI-R1_M012.png,495,302,522,334,1
0093_0598311484_03_WRI-R1_M012.png,164,562,312,642,1
0093_0598311484_03_WRI-R1_M012.png,268,526,336,887,1
0093_0598311532_03_WRI-R2_M012.png,411,239,450,311,
0093_0598311532_03_WRI-R2_M012.png,205,595,322,656,
0093_0598311532_03_WRI-R2_M012.png,206,634,242,889,
0094_1111177151_01_WRI-R1_M011.png,256,692,391,773,
0094_1111177151_01_WRI-R1_M011.png,731,210,770,276,
0094_1111177151_01_WRI-R1_M011.png,443,655,534,721,
0094_1111177207_01_WRI-R2_M011.png,467,166,525,233,1
0094_1111177207_01_WRI-R2_M011.png,417,699,528,797,1
0094_1111180118_02_WRI-R1_M011.png,609,237,662,301,1
0094_1111180118_02_WRI-R1_M011.png,192,652,310,702,1
0094_1111180118_02_WRI-R1_M011.png,377,591,470,672,1
0094_1111180177_02_WRI-R2_M011.png,452,461,509,526,1
0094_1111180177_02_WRI-R2_M011.png,205,629,329,729,1
0094_1111180177_02_WRI-R2_M011.png,254,559,345,634,1
0094_1111776416_03_WRI-R1_M011.png,555,806,581,837,1
0094_1111776416_03_WRI-R1_M011.png,363,482,463,536,1
0094_1111776416_03_WRI-R1_M011.png,183,531,307,610,
0094_1111776514_03_WRI-R2_M011.png,462,366,517,435,
0094_1111776514_03_WRI-R2_M011.png,269,520,369,631,1
0094_1113334074_04_WRI-R1_M011.png,534,84,572,151,1
0094_1113334074_04_WRI-R1_M011.png,177,534,306,640,1
0094_1113334074_04_WRI-R1_M011.png,360,510,458,576,1
0094_1113334120_04_WRI-R2_M011.png,448,68,473,100,1
0094_1113334120_04_WRI-R2_M011.png,279,617,369,719,1
0094_1113334120_04_WRI-R2_M011.png,254,573,302,787,
0094_1113334120_04_WRI-R2_M011.png,430,8,486,45,
0095_0897461656_01_WRI-L1_F005.png,212,662,314,723,
0095_0897461656_01_WRI-L1_F005.png,51,467,72,501,
0095_0897461656_01_WRI-L1_F005.png,7,791,22,804,1
0095_0897461702_01_WRI-L2_F005.png,166,382,246,436,1
0095_0897461702_01_WRI-L2_F005.png,10,462,51,536,1
0096_0818539808_01_WRI-R1_F013.png,508,579,567,646,1
0096_0818539835_01_WRI-R2_F013.png,363,1054,405,1122,
0097_1108250210_01_WRI-R1_M015.png,533,944,562,1019,
0097_1108250210_01_WRI-R1_M015.png,513,420,541,453,
0097_1108250210_01_WRI-R1_M015.png,195,667,347,979,
0097_1108250210_01_WRI-R1_M015.png,421,496,483,555,
0097_1108250259_01_WRI-R2_M015.png,312,940,376,1035,
0097_1108250259_01_WRI-R2_M015.png,160,696,282,963,
0097_1108250259_01_WRI-R2_M015.png,276,567,332,654,
0098_1133632121_01_WRI-R1_F004.png,381,54,399,75,
0098_1133632173_01_WRI-R2_F004.png,385,53,404,76,1
0099_0961364257_01_WRI-L1_M007.png,213,305,341,362,1
0099_0961364257_01_WRI-L1_M007.png,95,296,171,328,1
0099_0961364257_01_WRI-L1_M007.png,400,468,413,492,1
0099_0961364290_01_WRI-L2_M007.png,57,562,98,634,1
0099_0961364290_01_WRI-L2_M007.png,261,309,369,405,
0100_0333148879_01_WRI-L1_F016.png,290,269,362,351,
0100_0333148879_01_WRI-L1_F016.png,417,622,460,743,1
0100_0333148913_01_WRI-L2_F016.png,237,347,340,411,1
0100_0333148913_01_WRI-L2_F016.png,394,571,465,697,1
0101_0623472531_01_WRI-R1_M012.png,169,456,314,547,1
0101_0623472531_01_WRI-R1_M012.png,514,432,563,503,1
0101_0623472531_01_WRI-R1_M012.png,395,338,468,407,
0101_0623472591_01_WRI-R2_M012.png,373,667,424,742,
0101_0623472591_01_WRI-R2_M012.png,203,555,332,640,
0102_0879236916_01_WRI-R1_M014.png,31,725,85,792,
0102_0879236957_01_WRI-R2_M014.png,4,712,63,780,1
0102_0879236957_01_WRI-R2_M014.png,183,405,340,480,1
0103_0988708827_01_WRI-L1_M011.png,8,859,44,934,1
0103_0988708827_01_WRI-L1_M011.png,78,333,131,386,1
0103_0988708827_01_WRI-L1_M011.png,217,422,368,491,1
0103_0988708852_01_WRI-L2_M011.png,14,907,53,975,1
0103_0988708852_01_WRI-L2_M011.png,130,458,252,530,1
0104_0861127118_01_WRI-L1_M010.png,1,162,51,230,1
0104_0861127151_01_WRI-L2_M010.png,36,42,55,69,
0104_0861127151_01_WRI-L2_M010.png,12,332,36,409,
0105_0781849105_01_WRI-L1_F012.png,41,329,119,451,
0105_0781849105_01_WRI-L1_F012.png,301,552,426,626,
0105_0781849132_01_WRI-L2_F012.png,187,495,288,563,1
0105_0781849132_01_WRI-L2_F012.png,42,159,106,276,1
0106_0909003160_01_WRI-L1_M011.png,277,586,409,697,1
0106_0909003160_01_WRI-L1_M011.png,21,373,74,441,1
0106_0909003160_01_WRI-L1_M011.png,125,463,230,538,1
0106_0909003190_01_WRI-L2_M011.png,146,619,259,728,1
0106_0909003190_01_WRI-L2_M011.png,35,186,95,259,
0106_0909621582_02_WRI-L1_M011.png,344,775,522,906,1
0106_0909621582_02_WRI-L1_M011.png,0,226,51,291,1
0106_0909621582_02_WRI-L1_M011.png,155,653,299,732,1
0106_0909621630_02_WRI-L2_M011.png,179,766,303,886,
0106_0909621630_02_WRI-L2_M011.png,16,421,70,490,1
0106_0910227029_03_WRI-L1_M011.png,277,442,456,606,
0106_0910227029_03_WRI-L1_M011.png,1,46,54,113,
0106_0910227029_03_WRI-L1_M011.png,105,341,237,426,
0106_0910227082_03_WRI-L2_M011.png,215,683,348,819,1
0106_0910227082_03_WRI-L2_M011.png,44,334,97,399,
0106_0910227082_03_WRI-L2_M011.png,313,572,417,650,
0106_0911436898_04_WRI-L1_M011.png,258,533,402,647,1
0106_0911436898_04_WRI-L1_M011.png,95,404,204,479,1
0106_0911436898_04_WRI-L1_M011.png,1,984,52,1051,1
0106_0911436898_04_WRI-L1_M011.png,254,453,293,690,1
0106_0911436898_04_WRI-L1_M011.png,387,595,396,651,
0106_0911436934_04_WRI-L2_M011.png,136,596,263,756,
0106_0911436934_04_WRI-L2_M011.png,142,498,256,573,1
0106_0911436934_04_WRI-L2_M011.png,9,1015,64,1082,1
0106_0911436934_04_WRI-L2_M011.png,207,543,270,987,1
0107_0878859102_01_WRI-R1_M013.png,609,1021,631,1041,1
0107_0878859102_01_WRI-R1_M013.png,589,862,617,899,1
0107_0878859120_01_WRI-R2_M013.png,391,129,426,169,1
0108_0398571436_01_WRI-R1_M015.png,407,446,481,561,1
0108_0398571462_01_WRI-R2_M015.png,384,665,460,780,1
0109_0883053611_01_WRI-R1_M014.png,222,860,391,1011,1
0109_0883053611_01_WRI-R1_M014.png,674,813,726,880,1
0109_0883053611_01_WRI-R1_M014.png,466,937,552,1030,
0109_0883053671_01_WRI-R2_M014.png,404,812,563,973,1
0109_0883053671_01_WRI-R2_M014.png,537,191,575,234,1
0109_0883053671_01_WRI-R2_M014.png,383,882,483,950,1
0109_0883731547_02_WRI-R1_M014.png,271,765,447,892,1
0109_0883731547_02_WRI-R1_M014.png,638,303,697,371,1
0109_0883731547_02_WRI-R1_M014.png,499,815,592,885,1
0109_0883731591_02_WRI-R2_M014.png,683,340,733,408,1
0109_0883731591_02_WRI-R2_M014.png,385,710,531,818,1
0110_0503930402_01_WRI-L1_F014.png,28,161,72,232,1
0110_0503930445_01_WRI-L2_F014.png,40,287,84,358,1
0110_0509979702_02_WRI-R1_F014.png,473,88,507,130,1
0110_0509979746_02_WRI-R2_F014.png,359,62,392,134,1
0111_1221479442_01_WRI-R2_M012.png,206,407,321,675,1
0111_1221479442_01_WRI-R2_M012.png,428,48,488,113,1
0111_1221479484_01_WRI-R1_M012.png,160,484,281,715,1
0111_1221479484_01_WRI-R1_M012.png,485,563,541,631,1
0112_0246561921_01_WRI-R1_F010.png,606,1366,754,1547,1
0112_0246561921_01_WRI-R1_F010.png,224,621,390,701,1
0112_0246561921_01_WRI-R1_F010.png,442,525,515,607,1
0112_0246562018_02_WRI-R2_F010.png,550,142,593,193,
0112_0246562018_02_WRI-R2_F010.png,413,562,523,625,
0113_0568519534_01_WRI-R1_F010.png,505,859,535,899,1
0113_0568519534_01_WRI-R1_F010.png,528,935,560,1005,1
0113_0568519570_01_WRI-R2_F010.png,444,800,476,868,1
0114_0838457189_01_WRI-L1_F010.png,39,172,94,292,1
0114_0838457232_01_WRI-L2_F010.png,15,428,32,443,1
0114_0838457232_01_WRI-L2_F010.png,76,73,90,101,1
0114_0838457232_01_WRI-L2_F010.png,118,413,264,475,1
0115_0432451369_01_WRI-L1_M004.png,355,474,448,542,1
0115_0432451369_01_WRI-L1_M004.png,233,537,299,603,1
0115_0432451369_01_WRI-L1_M004.png,82,115,101,147,1
0115_0432451427_01_WRI-L2_M004.png,111,466,197,534,1
0115_0432451427_01_WRI-L2_M004.png,155,528,223,618,1
0115_0432451427_01_WRI-L2_M004.png,78,58,95,86,1
0116_0626059847_01_WRI-R1_M014.png,78,31,109,68,1
0116_0626059877_01_WRI-R2_M014.png,106,252,134,288,1
0117_0177859414_01_WRI-R1_F009.png,502,742,591,840,1
0117_0177859440_01_WRI-R2_F009.png,370,722,439,836,
0118_0296477953_01_WRI-L1_F014.png,40,274,65,308,
0118_0296477975_01_WRI-L2_F014.png,103,748,127,789,
0118_0296477975_01_WRI-L2_F014.png,94,400,217,863,
0119_0919548936_01_WRI-L1_M011.png,0,576,43,700,
0119_0919548936_01_WRI-L1_M011.png,58,175,87,233,
